date,open,high,low,close,volume,dividends,stock splits,ticker,company_name,sector,return_1d,return_5d,return_20d,log_return,sma_20,sma_50,sma_200,ema_12,rsi_14,macd,macd_signal,atr_14,volatility_20d,volume_sma_20,volume_ratio,high_52w,low_52w,bb_middle,bb_upper,bb_lower
2013-01-02 00:00:00-05:00,20.613585263625154,20.896935511156848,20.1295321561872,20.731647491455078,13767900,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,,,,,,,,20.731647491455078,,0.0,0.0,,,,,,,,,
2013-01-03 00:00:00-05:00,20.660814397847385,20.660814397847385,20.164954762225047,20.560462951660156,16739300,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.008257160453141954,,,-0.00829143963205486,,,,20.705311408409706,,-0.013655746764268173,-0.0027311493528536348,,,,,,,,,
2013-01-04 00:00:00-05:00,20.436498655349276,20.595882368875305,20.218084937635968,20.30072784423828,21372100,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.012632746063770073,,,-0.01271321763658879,,,,20.643067783152564,,-0.044918682322471426,-0.011168655946777194,,,,,,,,,
2013-01-07 00:00:00-05:00,20.159050506418005,20.926451651578976,20.159050506418005,20.342044830322266,17897100,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.002035246538991009,,,0.0020331782306232853,,,,20.59675655964021,,-0.06560459952721232,-0.02205584466286422,,,,,,,,,
2013-01-08 00:00:00-05:00,20.241691284252173,20.44829848384284,19.69270386608316,19.899311065673828,17863300,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.02176446706028734,,,-0.02200480671580433,,,,20.48945725287615,,-0.11638167714359682,-0.04092101115901074,,,,,,,,,
2013-01-09 00:00:00-05:00,19.84028447083354,20.040989606952845,19.84028447083354,20.011474609375,18800400,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.005636554116421388,-0.034737851025921085,,0.005620728186558043,,,,20.41592146156828,,-0.145890481737041,-0.061914905274616794,,,,,,,,,
2013-01-10 00:00:00-05:00,19.869792447615243,20.070497512817383,19.67499173095241,20.070497512817383,15658100,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.002949452981077849,-0.02383046724165383,,0.002945111878458033,,,,20.362779315606605,,-0.16263896618109186,-0.08205971745591181,,,,,,,,,
2013-01-11 00:00:00-05:00,20.06453261265343,20.249707743231266,19.921170853712873,20.219839096069336,11191500,0.4,0.0,ABBV,AbbVie Inc.,Healthcare,0.007440851087850753,-0.0039845245347645,,0.007413304517617075,,,,20.34078851260087,,-0.16199427394843013,-0.09804662875441549,,,,,,,,,
2013-01-14 00:00:00-05:00,20.31540932240762,20.45877105650776,20.18996922923091,20.363197326660156,11584900,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.007089978802981012,0.0010398412015275582,,0.007064963074327563,,,,20.344236022456144,,-0.14820710039766283,-0.10807872308306496,,,,,,,,,
2013-01-15 00:00:00-05:00,20.13621000545729,20.739521060735992,20.13621000545729,20.66783905029297,13040200,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.01496040718684033,0.03862083376066461,,0.014849604035236373,,,,20.39402110366181,,-0.11141431011341751,-0.10874584048913548,,,,,,,,,
2013-01-16 00:00:00-05:00,20.590184181864114,21.229333877563477,20.578237181733805,21.229333877563477,16512700,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.027167563377292092,0.060858047293423034,,0.02680507574595083,,,,20.522530761185145,,-0.036526761018841114,-0.09430202459507661,,,,,,,,,
2013-01-17 00:00:00-05:00,21.354773475367445,21.922243436038723,21.354773475367445,21.754987716674805,14424800,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.024760731643439504,0.08392867206115229,,0.024459152797768877,,,,20.71213952356817,,0.06449457955152837,-0.06254270376575562,,,,,,,,,
2013-01-18 00:00:00-05:00,21.76096213917096,22.292591094970703,21.528001340890825,22.292591094970703,17842200,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.02471172980179781,0.1025108058008386,,0.02441133381744798,,,,20.95528591916856,,0.18579311211828653,-0.012875540588947191,,,,,,,,,
2013-01-22 00:00:00-05:00,22.089496876745415,22.250777956851394,21.462294195438094,21.754987716674805,15809700,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.024115786989749477,0.06834832308934469,,-0.024411333817448047,,,,21.07831696493875,63.304460816283004,0.235824534953327,0.03686447451950765,0.5693316340239496,,,,,,,,
2013-01-23 00:00:00-05:00,22.047686160694568,22.603209188129732,21.80277833086404,22.579315185546875,10981600,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.03789142423832481,0.0924855341965134,,0.03719117834616911,,,,21.30923976810923,69.78154150262199,0.3380938006748089,0.0971103397505679,0.5751043566300409,,,,,,,,
2013-01-24 00:00:00-05:00,22.573340882139345,23.009396137801843,22.23883171073125,22.376218795776367,11327100,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.008994798473804466,0.054023594184695156,,-0.009035495900842516,,,,21.473390387750328,69.3079528210312,0.39816495154983755,0.15732126211042183,0.5896666207615097,,,,,,,,
2013-01-25 00:00:00-05:00,22.412056965523973,22.603204388281178,21.88640041361315,22.459842681884766,8934600,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.003737176815780119,0.03239969492925532,,0.0037302109202984432,,,,21.625152279155625,73.85244665007387,0.4473626025340778,0.21532953019515302,0.613881373863559,,,,,,,,
2013-01-28 00:00:00-05:00,22.489714901712883,22.62112735163768,21.92821726406711,22.035737991333008,7140100,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.018882798804900958,-0.011521904409561579,,-0.01906335540599312,,,,21.6883193117983,67.2517076214763,0.44697790816108807,0.26165920578834007,0.608560584035673,,,,,,,,
2013-01-29 00:00:00-05:00,21.928214146239583,22.376216353263228,21.653440006142777,22.286617279052734,8838500,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.011385109399031812,0.024437134568935814,,0.011320786793877453,,,,21.780365152914367,75.3057999484032,0.461595906653784,0.30164654596142887,0.6062164218471567,,,,,,,,
2013-01-30 00:00:00-05:00,21.987953525611562,22.418034180628997,21.987953525611562,22.059633255004883,10841800,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.010184767890333624,-0.02301584110374799,,-0.01023698750449734,21.199815368652345,,,21.823329476312907,71.19485429814453,0.44968141458978295,0.3312535196870997,0.6226003874827375,,14028395.0,0.7728467868205878,,,21.199815368652345,23.13559785084879,19.2640328864559
2013-01-31 00:00:00-05:00,22.00587257919301,22.059632945147243,21.665391021035376,21.916271209716797,10720700,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,-0.006498840829802122,-0.02055519702669284,0.057140838360770996,-0.006520050236846645,21.25904655456543,,,21.83762820452889,68.77284001677634,0.42378583554697613,0.349759982859075,0.6225101340616328,0.01718471890002989,13876035.0,0.7726054308741654,,,21.25904655456543,23.206969431054564,19.311123678076296
2013-02-01 00:00:00-05:00,22.005867074972493,22.220908485002155,21.814719661314328,22.208961486816406,9527500,0.0,0.0,ABBV,AbbVie Inc.,Healthcare,0.013354930421277222,-0.011170211591495671,0.08017808446395613,0.013266539438637778,21.341471481323243,,,21.894756401803892,69.65759944507171,0.422016320389794,0.36421125036521884,0.628056700788021,0.01712416898450417,13515445.0,0.704934243748541,,,21.341471481323243,23.304383321465238,19.378559641181248
